word,videos
bleed,mediapipe_landmarks/part_5_7530330475576241-BLEED.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_32.npz
down,mediapipe_landmarks/part_8_down_video_12.npz
when,mediapipe_landmarks/part_3_4307738435108923-WHEN.npz
bleed,mediapipe_landmarks/part_2_276635443509617-BLEED.npz
nurse,mediapipe_landmarks/part_5_761043154720521-NURSE.npz
water,mediapipe_landmarks/part_6_H2O_video_3.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_58.npz
interpreter,mediapipe_landmarks/part_9_interpreter_1.npz
fs,mediapipe_landmarks/part_11_v_4_v_aug_17.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_61.npz
siren,mediapipe_landmarks/part_4_6516443939954588-SIREN.npz
safe,mediapipe_landmarks/part_3_47466100242663156-SAFE.npz
under,mediapipe_landmarks/part_11_under_5.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_60.npz
nurse,mediapipe_landmarks/part_9_nurse_video_8.npz
name,mediapipe_landmarks/part_1_07550237967516482-NAME.npz
outside,mediapipe_landmarks/part_2_19997640762178648-OUTSIDE.npz
accident,mediapipe_landmarks/part_3_5187973451212378-ACCIDENT.npz
down,mediapipe_landmarks/part_5_8174822774872321-DOWN.npz
go,mediapipe_landmarks/part_8_go_video_13.npz
safe,mediapipe_landmarks/part_5_8378988484315024-SAFE.npz
sick,mediapipe_landmarks/part_1_00961775886447791-SICK.npz
tty,mediapipe_landmarks/part_6_9533767846505157-TTY.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_24.npz
siren,mediapipe_landmarks/part_1_1656211312444389-SIREN.npz
back,mediapipe_landmarks/part_6_back_video_25.npz
siren,mediapipe_landmarks/part_2_30759692284144236-SIREN.npz
safe,mediapipe_landmarks/part_10_safe_3.npz
write,mediapipe_landmarks/part_5_8940834130363486-WRITE.npz
phone,mediapipe_landmarks/part_3_39576593049261777-PHONE.npz
down,mediapipe_landmarks/part_5_8508712903708244-DOWN.npz
shooting,mediapipe_landmarks/part_5_7567992699063226-SHOOTING.npz
fs,mediapipe_landmarks/part_6_b_4_b_aug_30.npz
sick,mediapipe_landmarks/part_3_45273738498753846-SICK.npz
when,mediapipe_landmarks/part_3_5215592040153327-WHEN.npz
name,mediapipe_landmarks/part_9_name_video_12.npz
when,mediapipe_landmarks/part_3_4541594924072119-WHEN.npz
fs,mediapipe_landmarks/part_6_M_video_1_m_aug_11.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_98.npz
anyone,mediapipe_landmarks/part_6_931782741467386-ANYONE.npz
down,mediapipe_landmarks/part_8_down_video_7.npz
under,mediapipe_landmarks/part_4_6734540683790273-UNDER.npz
inside,mediapipe_landmarks/part_1_10598037016025708-INSIDE.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_173205.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_57.npz
hurt,mediapipe_landmarks/part_9_hurt_video_18.npz
hurt,mediapipe_landmarks/part_1_14205958632175242-HURT.npz
go,mediapipe_landmarks/part_5_8354410716389704-GO.npz
over,mediapipe_landmarks/part_3_36266006490335845-OVER.npz
fingerspell,mediapipe_landmarks/part_1_01294532226887557-seedFINGERSPELL.npz
near,mediapipe_landmarks/part_9_near_video_32.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_51.npz
down,mediapipe_landmarks/part_3_4645797429587306-DOWN.npz
no,mediapipe_landmarks/part_2_2140134632834978-NO.npz
near,mediapipe_landmarks/part_9_near_video_23.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_33.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_80.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_36.npz
callattention,mediapipe_landmarks/part_5_7240767096148903-CALL ATTENTION.npz
near,mediapipe_landmarks/part_9_near_10.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_61.npz
sick,mediapipe_landmarks/part_3_46526275710038-SICK.npz
fs,mediapipe_landmarks/part_8_h_7.npz
name,mediapipe_landmarks/part_9_name_video_8.npz
inside,mediapipe_landmarks/part_9_inside.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_67.npz
know,mediapipe_landmarks/part_9_know_14.npz
outside,mediapipe_landmarks/part_9_outside_15.npz
escape,mediapipe_landmarks/part_3_47419322298185773-ESCAPE.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_22.npz
know,mediapipe_landmarks/part_1_08948222222557001-KNOW.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_29.npz
tty,mediapipe_landmarks/part_2_21517073548392274-TTY.npz
calltty,mediapipe_landmarks/part_2_28443825486402274-CALL TTY.npz
know,mediapipe_landmarks/part_6_9903896454591405-KNOW.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_9.npz
breathe,mediapipe_landmarks/part_1_13669710148529668-BREATHE.npz
calltty,mediapipe_landmarks/part_1_014269563059511103-CALL TTY.npz
behind,mediapipe_landmarks/part_6_9859412032023418-BEHIND.npz
fire,mediapipe_landmarks/part_1_16211997905084918-FIRE.npz
blood,mediapipe_landmarks/part_4_551497141887408-BLOOD.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_35.npz
fs,mediapipe_landmarks/part_6_U_video_2_u_aug_3.npz
name,mediapipe_landmarks/part_9_name_video_0.npz
down,mediapipe_landmarks/part_8_down_video_13.npz
escape,mediapipe_landmarks/part_2_2582320612911275-ESCAPE.npz
water,mediapipe_landmarks/part_11_water_9.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_69.npz
why,mediapipe_landmarks/part_2_2565336440424879-WHY.npz
escape,mediapipe_landmarks/part_8_escape_8.npz
sign,mediapipe_landmarks/part_2_24023419615255004-SIGN.npz
accident,mediapipe_landmarks/part_3_3802527701650662-seedACCIDENT.npz
write,mediapipe_landmarks/part_11_write_video_15.npz
wait,mediapipe_landmarks/part_11_wait_video_16.npz
read,mediapipe_landmarks/part_1_039314365088337855-READ.npz
sick,mediapipe_landmarks/part_10_sick_8.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_13.npz
above,mediapipe_landmarks/part_6_above_2.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_77.npz
name,mediapipe_landmarks/part_9_name.npz
when,mediapipe_landmarks/part_2_30761677377292984-WHEN.npz
why,mediapipe_landmarks/part_11_why_7.npz
sign,mediapipe_landmarks/part_10_sign_video_12.npz
siren,mediapipe_landmarks/part_3_3811289614963278-SIREN.npz
outside,mediapipe_landmarks/part_6_916286415627332-OUTSIDE.npz
inside,mediapipe_landmarks/part_4_6861641803078751-INSIDE.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_6.npz
stop,mediapipe_landmarks/part_6_975560309489212-STOP.npz
safe,mediapipe_landmarks/part_2_1910275844809768-SAFE.npz
when,mediapipe_landmarks/part_1_05635557714446593-WHEN.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_23.npz
yes,mediapipe_landmarks/part_11_yes_video_8.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_54.npz
fingerspelling,mediapipe_landmarks/part_5_78691860985753-FINGERSPELLING.npz
need,mediapipe_landmarks/part_9_need_video_5.npz
need,mediapipe_landmarks/part_2_28071486967073533-NEED.npz
above,mediapipe_landmarks/part_2_18500814503221719-ABOVE.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_27.npz
smoke,mediapipe_landmarks/part_10_smoke_video_7.npz
alarm,mediapipe_landmarks/part_1_058048996366747874-ALARM.npz
inside,mediapipe_landmarks/part_9_inside_video_6.npz
address,mediapipe_landmarks/part_6_address_video_7.npz
fingerspell,mediapipe_landmarks/part_4_6205432350056654-FINGERSPELL.npz
under,mediapipe_landmarks/part_11_under_video_1.npz
when,mediapipe_landmarks/part_1_09534265160807731-WHEN.npz
tty,mediapipe_landmarks/part_1_12679126952500375-TTY.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_139.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_21.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_32.npz
danger,mediapipe_landmarks/part_1_046980655271755545-DANGER.npz
pain,mediapipe_landmarks/part_9_pain_7.npz
front,mediapipe_landmarks/part_8_front_video_8.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_26.npz
phone,mediapipe_landmarks/part_2_26154372036264695-PHONE.npz
fs,mediapipe_landmarks/part_6_Z_video_2_z_aug_31.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_84.npz
careful,mediapipe_landmarks/part_7_careful_video_5.npz
behind,mediapipe_landmarks/part_2_19446687574696409-BEHIND.npz
bleed,mediapipe_landmarks/part_5_7921459983875652-BLEED.npz
smoke,mediapipe_landmarks/part_5_7485291130172995-SMOKE.npz
alarm,mediapipe_landmarks/part_6_alarm_video_13.npz
who,mediapipe_landmarks/part_11_who_24.npz
siren,mediapipe_landmarks/part_1_09662306882215832-seedSIREN.npz
yes,mediapipe_landmarks/part_11_yes_9.npz
left,mediapipe_landmarks/part_2_32619512312137755-LEFT.npz
ok,mediapipe_landmarks/part_5_8699676621201298-OK.npz
under,mediapipe_landmarks/part_11_under_8.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_121.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_20.npz
stop,mediapipe_landmarks/part_2_21963390619756917-STOP.npz
need,mediapipe_landmarks/part_9_need_video_3.npz
pain,mediapipe_landmarks/part_2_2527077785378311-PAIN.npz
left,mediapipe_landmarks/part_2_28919939127530236-LEFT.npz
why,mediapipe_landmarks/part_1_009620790877519658-seedWHY.npz
sign,mediapipe_landmarks/part_10_sign_28.npz
fs,mediapipe_landmarks/part_6_V_video_3_v_aug_1.npz
down,mediapipe_landmarks/part_8_down_video_4.npz
water,mediapipe_landmarks/part_11_water_17.npz
phone,mediapipe_landmarks/part_10_phone_video_0.npz
fs,mediapipe_landmarks/part_6_a_7_a_aug_32.npz
alarm,mediapipe_landmarks/part_6_alarm_video_0.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_62.npz
when,mediapipe_landmarks/part_11_when_1.npz
ok,mediapipe_landmarks/part_9_ok_7.npz
sign,mediapipe_landmarks/part_2_22883455904103656-SIGN.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_81.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_47.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_4.npz
know,mediapipe_landmarks/part_2_35480630391441204-KNOW.npz
interpreter,mediapipe_landmarks/part_1_16545208268054457-INTERPRETER.npz
bleed,mediapipe_landmarks/part_2_26189808576200035-BLEED.npz
now,mediapipe_landmarks/part_2_3186686241379755-NOW.npz
fs,mediapipe_landmarks/part_6_Y_video_2_y_aug_33.npz
back,mediapipe_landmarks/part_4_6183067261298174-BACK.npz
sign,mediapipe_landmarks/part_3_4847160098743586-SIGN.npz
fs,mediapipe_landmarks/part_7_c_2_c_aug_21.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_65.npz
who,mediapipe_landmarks/part_1_05073186101305538-WHO.npz
write,mediapipe_landmarks/part_11_write_9.npz
fs,mediapipe_landmarks/part_6_U • ASL Dictionary.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_60.npz
back,mediapipe_landmarks/part_6_back_1.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_48.npz
between,mediapipe_landmarks/part_1_044505669490709776-seedBETWEEN.npz
back,mediapipe_landmarks/part_3_37619564288052243-BACK.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_43.npz
left,mediapipe_landmarks/part_9_left_video_6.npz
front,mediapipe_landmarks/part_2_21259598634265964-FRONT.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_76.npz
where,mediapipe_landmarks/part_5_8969965061622676-WHERE.npz
down,mediapipe_landmarks/part_8_down_video_5.npz
go,mediapipe_landmarks/part_8_go_video_25.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_18.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_47.npz
who,mediapipe_landmarks/part_11_who_video_8.npz
careful,mediapipe_landmarks/part_2_3449889630250078-CAREFUL.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_61.npz
where,mediapipe_landmarks/part_11_where_11.npz
rescue,mediapipe_landmarks/part_3_3866235464114536-RESCUE.npz
up,mediapipe_landmarks/part_11_up_3.npz
phone,mediapipe_landmarks/part_5_7825700689768427-PHONE.npz
now,mediapipe_landmarks/part_3_404670456586959-NOW.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_33.npz
under,mediapipe_landmarks/part_11_under_video_0.npz
accident,mediapipe_landmarks/part_6_accident_14.npz
escape,mediapipe_landmarks/part_8_escape_video_0.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_13.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_4.npz
sign,mediapipe_landmarks/part_10_sign_27.npz
fs,mediapipe_landmarks/part_9_p_7_p_aug_10.npz
phone,mediapipe_landmarks/part_5_7878263794411522-PHONE.npz
who,mediapipe_landmarks/part_1_044977332478077336-WHO.npz
need,mediapipe_landmarks/part_9_need_14.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_71.npz
fs,mediapipe_landmarks/part_7_c_2_c_aug_28.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_46.npz
yes,mediapipe_landmarks/part_11_yes_video_9.npz
fs,mediapipe_landmarks/part_6_R • ASL Dictionary_r_aug_20.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_70.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_3.npz
callattention,mediapipe_landmarks/part_3_4994396327757853-CALL ATTENTION.npz
name,mediapipe_landmarks/part_5_721473614329061-NAME.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_79.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_100.npz
no,mediapipe_landmarks/part_9_no_19.npz
no,mediapipe_landmarks/part_4_6901051427765104-NO.npz
blood,mediapipe_landmarks/part_1_06659727414114647-BLOOD.npz
careful,mediapipe_landmarks/part_2_2438471227297887-CAREFUL.npz
calltty,mediapipe_landmarks/part_2_33714275634717294-CALL TTY.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_42.npz
phone,mediapipe_landmarks/part_3_5360935407801806-PHONE.npz
blood,mediapipe_landmarks/part_7_blood_video_1.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_70.npz
hardofhearing,mediapipe_landmarks/part_3_48761168882082084-HARD OF_HEARING.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_73.npz
go,mediapipe_landmarks/part_8_go_video_49.npz
front,mediapipe_landmarks/part_1_013632571602931964-FRONT.npz
fs,mediapipe_landmarks/part_9_i_3_i_aug_8.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_72.npz
write,mediapipe_landmarks/part_3_41981255125221795-WRITE.npz
escape,mediapipe_landmarks/part_4_5452240161577155-ESCAPE.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_43.npz
help,mediapipe_landmarks/part_8_help_video_6.npz
where,mediapipe_landmarks/part_11_where_10.npz
why,mediapipe_landmarks/part_11_why_video_12.npz
sign,mediapipe_landmarks/part_10_sign_9.npz
read,mediapipe_landmarks/part_2_25413373086933655-READ.npz
where,mediapipe_landmarks/part_11_where_video_5.npz
up,mediapipe_landmarks/part_11_up_video_11.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_17.npz
address,mediapipe_landmarks/part_6_address_video_12.npz
water,mediapipe_landmarks/part_2_29650119146688847-WATER.npz
above,mediapipe_landmarks/part_6_9042391639659426-ABOVE.npz
understand,mediapipe_landmarks/part_3_40550375821025386-UNDERSTAND.npz
hardofhearing,mediapipe_landmarks/part_1_048777757774523645-HARD OF_HEARING.npz
smoke,mediapipe_landmarks/part_5_8619482352108512-SMOKE.npz
read,mediapipe_landmarks/part_10_read_video_6.npz
address,mediapipe_landmarks/part_6_address_video_4.npz
hardofhearing,mediapipe_landmarks/part_3_5012660860598728-HARD OF_HEARING.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_37.npz
fs,mediapipe_landmarks/part_6_F • ASL Dictionary_f_aug_39.npz
name,mediapipe_landmarks/part_1_1420689770801613-NAME.npz
when,mediapipe_landmarks/part_5_782941320203238-WHEN.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_27.npz
go,mediapipe_landmarks/part_2_30544213991231106-GO.npz
help,mediapipe_landmarks/part_8_help_video_16.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_46.npz
why,mediapipe_landmarks/part_11_why_11.npz
near,mediapipe_landmarks/part_9_near_6.npz
write,mediapipe_landmarks/part_6_9173898440387622-WRITE.npz
anyone,mediapipe_landmarks/part_5_7224199836145444-ANYONE.npz
fs,mediapipe_landmarks/part_6_C_c_aug_4.npz
where,mediapipe_landmarks/part_1_17354191997018575-WHERE.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_79.npz
stop,mediapipe_landmarks/part_11_stop.npz
breathe,mediapipe_landmarks/part_7_breathe_0.npz
left,mediapipe_landmarks/part_9_left_video_4.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_54.npz
who,mediapipe_landmarks/part_11_who_8.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_29.npz
read,mediapipe_landmarks/part_10_read_video_7.npz
under,mediapipe_landmarks/part_11_under_video_5.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_84.npz
fingerspelling,mediapipe_landmarks/part_5_7207278201122214-seedFINGERSPELLING.npz
how,mediapipe_landmarks/part_9_how_20241119_172645.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_47.npz
behind,mediapipe_landmarks/part_3_38957044554338793-BEHIND.npz
sign,mediapipe_landmarks/part_10_sign_video_10.npz
fire,mediapipe_landmarks/part_1_11352786686397942-FIRE.npz
why,mediapipe_landmarks/part_11_why_9.npz
who,mediapipe_landmarks/part_11_who_video_0.npz
outside,mediapipe_landmarks/part_9_outside_12.npz
anyone,mediapipe_landmarks/part_4_6158933637490949-ANYONE.npz
help,mediapipe_landmarks/part_8_help_video_10.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_6.npz
fs,mediapipe_landmarks/part_6_Z_video_2_z_aug_7.npz
left,mediapipe_landmarks/part_3_3657304306642799-LEFT.npz
stop,mediapipe_landmarks/part_5_7757946316597986-STOP.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_30.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_31.npz
danger,mediapipe_landmarks/part_4_5539059143952298-DANGER.npz
when,mediapipe_landmarks/part_11_when_16.npz
water,mediapipe_landmarks/part_11_water_14.npz
phone,mediapipe_landmarks/part_10_phone_video_15.npz
pain,mediapipe_landmarks/part_5_7367332930335526-PAIN.npz
near,mediapipe_landmarks/part_4_5535705684704044-NEAR.npz
escape,mediapipe_landmarks/part_4_6678239485343471-ESCAPE.npz
careful,mediapipe_landmarks/part_7_careful_3.npz
go,mediapipe_landmarks/part_5_7701619196687932-GO.npz
calltty,mediapipe_landmarks/part_4_6248360174355057-CALL TTY.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172641_8.npz
go,mediapipe_landmarks/part_8_go_video_4.npz
accident,mediapipe_landmarks/part_5_7423935245472906-ACCIDENT.npz
read,mediapipe_landmarks/part_10_read_13.npz
down,mediapipe_landmarks/part_8_down_video_27.npz
sign,mediapipe_landmarks/part_10_sign_video_5.npz
callattention,mediapipe_landmarks/part_4_6609007028547185-CALL ATTENTION.npz
help,mediapipe_landmarks/part_8_help_video_12.npz
fs,mediapipe_landmarks/part_8_g_4.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_31.npz
fs,mediapipe_landmarks/part_8_g_4_g_aug_34.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_51.npz
between,mediapipe_landmarks/part_4_5675024930475931-BETWEEN.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_78.npz
back,mediapipe_landmarks/part_5_8460960041709475-BACK.npz
need,mediapipe_landmarks/part_6_9701223233159699-NEED.npz
where,mediapipe_landmarks/part_11_where_7.npz
callattention,mediapipe_landmarks/part_6_9019913237311441-CALL ATTENTION.npz
bleed,mediapipe_landmarks/part_4_5968405126168164-BLEED.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_51.npz
behind,mediapipe_landmarks/part_7_behind_9.npz
inside,mediapipe_landmarks/part_9_inside_2.npz
nurse,mediapipe_landmarks/part_3_417959141690339-NURSE.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_92.npz
calltty,mediapipe_landmarks/part_5_7701931122395531-CALL TTY.npz
danger,mediapipe_landmarks/part_2_20302212426071753-DANGER.npz
back,mediapipe_landmarks/part_6_back_video_31.npz
write,mediapipe_landmarks/part_11_write_17.npz
back,mediapipe_landmarks/part_6_back_video_8.npz
understand,mediapipe_landmarks/part_11_understand_6.npz
front,mediapipe_landmarks/part_8_front_13.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_58.npz
inside,mediapipe_landmarks/part_9_inside_video_7.npz
go,mediapipe_landmarks/part_8_go_video_6.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_30.npz
address,mediapipe_landmarks/part_1_014394910414285977-ADDRESS.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_62.npz
siren,mediapipe_landmarks/part_5_866030843977424-SIREN.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_14.npz
under,mediapipe_landmarks/part_4_6837455151270686-UNDER.npz
left,mediapipe_landmarks/part_9_left_video_7.npz
tty,mediapipe_landmarks/part_4_587454674789071-TTY.npz
calltty,mediapipe_landmarks/part_5_8346623372880655-CALL TTY.npz
fingerspell,mediapipe_landmarks/part_5_7792912634727402-FINGERSPELL.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_31.npz
down,mediapipe_landmarks/part_8_down_video_30.npz
alarm,mediapipe_landmarks/part_6_alarm.npz
know,mediapipe_landmarks/part_5_8443975795179439-KNOW.npz
front,mediapipe_landmarks/part_5_8021363431832012-FRONT.npz
why,mediapipe_landmarks/part_11_why_3.npz
need,mediapipe_landmarks/part_9_need_video_0.npz
down,mediapipe_landmarks/part_6_9075431730705039-DOWN.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_18.npz
shooting,mediapipe_landmarks/part_4_5481020321682286-SHOOTING.npz
why,mediapipe_landmarks/part_11_why_video_3.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_61.npz
name,mediapipe_landmarks/part_1_03294491784477094-seedNAME.npz
down,mediapipe_landmarks/part_2_20350128604692963-DOWN.npz
yes,mediapipe_landmarks/part_6_9715589334909431-YES.npz
nurse,mediapipe_landmarks/part_9_nurse_12.npz
now,mediapipe_landmarks/part_5_8445754712023406-NOW.npz
under,mediapipe_landmarks/part_5_7699808710183154-UNDER.npz
rescue,mediapipe_landmarks/part_2_19892040267879074-RESCUE.npz
above,mediapipe_landmarks/part_6_9429862699378568-ABOVE.npz
careful,mediapipe_landmarks/part_7_careful_7.npz
address,mediapipe_landmarks/part_6_9747719955430643-ADDRESS.npz
sick,mediapipe_landmarks/part_2_3438291198863894-SICK.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_2.npz
know,mediapipe_landmarks/part_5_8067021692292493-KNOW.npz
when,mediapipe_landmarks/part_11_when_video_4.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_48.npz
pain,mediapipe_landmarks/part_4_6005329882355028-PAIN.npz
when,mediapipe_landmarks/part_1_16115032785858263-WHEN.npz
why,mediapipe_landmarks/part_11_why_16.npz
front,mediapipe_landmarks/part_3_5309389246538485-FRONT.npz
bleed,mediapipe_landmarks/part_3_5371665310943337-BLEED.npz
between,mediapipe_landmarks/part_7_between_3.npz
inside,mediapipe_landmarks/part_9_inside_video_3.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_77.npz
fire,mediapipe_landmarks/part_5_8131767900909517-FIRE.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_31.npz
who,mediapipe_landmarks/part_5_8040413047655517-WHO.npz
address,mediapipe_landmarks/part_6_address_video_18.npz
write,mediapipe_landmarks/part_6_9959384247496594-WRITE.npz
hardofhearing,mediapipe_landmarks/part_4_6813505124320138-HARD OF_HEARING.npz
accident,mediapipe_landmarks/part_4_6193594957219881-ACCIDENT.npz
hardofhearing,mediapipe_landmarks/part_3_3704890704892063-HARD OF_HEARING.npz
anyone,mediapipe_landmarks/part_3_5241036116526541-ANYONE.npz
hurt,mediapipe_landmarks/part_1_012220954143284501-HURT.npz
sign,mediapipe_landmarks/part_10_sign_video_6.npz
anyone,mediapipe_landmarks/part_4_6554735488389678-ANYONE.npz
fs,mediapipe_landmarks/part_6_D_video_2.npz
front,mediapipe_landmarks/part_5_7727784266957203-FRONT.npz
bleed,mediapipe_landmarks/part_1_07894099485766914-BLEED.npz
front,mediapipe_landmarks/part_2_33118182075593494-FRONT.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_61.npz
left,mediapipe_landmarks/part_4_6565013703220883-LEFT.npz
fs,mediapipe_landmarks/part_6_Z_video_1_z_aug_21.npz
under,mediapipe_landmarks/part_11_under_video_3.npz
careful,mediapipe_landmarks/part_5_7396333958421017-CAREFUL.npz
alarm,mediapipe_landmarks/part_6_alarm_video_7.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_10.npz
read,mediapipe_landmarks/part_6_920002573608864-READ.npz
callattention,mediapipe_landmarks/part_1_16308956744008385-CALL ATTENTION.npz
blood,mediapipe_landmarks/part_7_blood_video_6.npz
front,mediapipe_landmarks/part_3_3856416438220931-FRONT.npz
breathe,mediapipe_landmarks/part_3_4386268894231442-BREATHE.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_72.npz
outside,mediapipe_landmarks/part_9_outside_video_2.npz
help,mediapipe_landmarks/part_1_12979829347320937-HELP.npz
inside,mediapipe_landmarks/part_1_14829062920990466-INSIDE.npz
down,mediapipe_landmarks/part_8_down_5.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_34.npz
sign,mediapipe_landmarks/part_10_sign_video_9.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_4.npz
now,mediapipe_landmarks/part_5_7793308929136242-NOW.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_58.npz
hardofhearing,mediapipe_landmarks/part_5_7291041337674298-HARD OF_HEARING.npz
hurt,mediapipe_landmarks/part_4_5833224752574873-HURT.npz
left,mediapipe_landmarks/part_4_5963299190150662-LEFT.npz
front,mediapipe_landmarks/part_4_6032911070602958-FRONT.npz
go,mediapipe_landmarks/part_8_go_video_33.npz
down,mediapipe_landmarks/part_8_down_video_34.npz
down,mediapipe_landmarks/part_8_down_video_2.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_15.npz
near,mediapipe_landmarks/part_4_6449974650811678-NEAR.npz
read,mediapipe_landmarks/part_10_read_11.npz
go,mediapipe_landmarks/part_8_go_video_45.npz
over,mediapipe_landmarks/part_9_over_3.npz
under,mediapipe_landmarks/part_2_2722148210073596-UNDER.npz
ok,mediapipe_landmarks/part_5_8450749478025767-OK.npz
near,mediapipe_landmarks/part_9_near_video_26.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_40.npz
fingerspelling,mediapipe_landmarks/part_3_4827066311232666-FINGERSPELLING.npz
where,mediapipe_landmarks/part_3_3614350392614152-WHERE.npz
breathe,mediapipe_landmarks/part_1_16021203791916827-BREATHE.npz
safe,mediapipe_landmarks/part_6_9159766910233331-SAFE.npz
left,mediapipe_landmarks/part_3_37022317180054576-LEFT.npz
